ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
8341,Landmine Sissy Squat (male),Strength,Thighs,Body weight,Male,,,,,strength
8344,Weighted Plate Side Twist from Squat (male),Strength,Plyometrics,Weighted,Male,,,,,strength
8345,Standing Rest Pose (male),Aerobic,Full body,Body weight,Male,,,,,strength
8346,Elevated Mountain Climber with Hands on a Bench (male),Strength,Waist,Body weight,Male,,,,,strength
8347,Dumbbell Lying External Shoulder Rotation (male),Strength,Back,Dumbbell,Male,,,,,strength
8348,Cable Incline Single Arm Lat Pulldown (male),Strength,Back,Cable,Male,,,,,strength
8349,Bottle Weighted Bent over Y Raise (male),Strength,Shoulders,Weighted,Male,,,,,strength
8350,Weighted Dumbbell Table Top Bridge (male),Strength,Hips,Dumbbell,Male,,,,,strength
8351,Deep Push-up Hold (male),Strength,Chest,Body weight,Male,,,,,strength
8352,Bodyweight Standing Straight Arm Chest High Fly (male),Strength,Chest,Body weight,Male,,,,,strength
8353,Bodyweight Standing Straight Arm Chest Low Fly (male),Strength,Chest,Body weight,Male,,,,,strength
8354,Weighted Bottle Side Lying Shoulder External Rotation (male),Strength,Back,Weighted,Male,,,,,strength
8355,Dumbbell Bent over Y Raise (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
8356,Resistance Band Seated Row (male),Strength,Back,Resistance Band,Male,,,,,strength
8357,Inverted Row under Table (male),Strength,Back,Body weight,Male,,,,,strength
8358,Hamstring Bridge (male),Strength,Hips,Body weight,Male,,,,,strength
8359,Assisted Hyperextension (male),Strength,Hips,Body weight,Male,,,,,strength
8360,Resistance Band Standing Shoulder Internal Rotation (male),Strength,Shoulders,Resistance Band,Male,,,,,strength
8361,Resistance Band Standing Shoulder Extrernal Rotation (male),Strength,Back,Resistance Band,Male,,,,,strength
8362,Resistance Band Standing Single Arm Lateral Raise,Strength,Shoulders,Resistance Band,Male,,,,,strength
8363,Resistance Band Standing 90 degrees Shoulder Extrernal Rotation (male),Strength,Back,Resistance Band,Male,,,,,strength
8364,Resistance Band Overhead Shoulder Press (VERSION 2),Strength,Shoulders,Resistance Band,Male,,,,,strength
8365,Resistance Band Pass Through,Strength,Shoulders,Resistance Band,Male,,,,,strength
8366,Kettlebell Side Swing (male),Strength,Waist,Kettlebell,Male,,,,,strength
8367,Suspender Triceps Press (male),Strength,Upper Arms,Suspension,Male,,,,,strength
8368,Lever Vertical Leg Press (male),Strength,Thighs,Leverage machine,Male,,,,,strength
8375,Lever Angled Leg Press,Strength,Thighs,Leg Press,Male,"Gluteus Medius, Quadriceps","Adductor Magnus, Soleus",,,strength
8390,Side Swing Skater Stepback (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8391,Front to Under Knee Clap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8392,Standing Russian Twist (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8393,Knee Tap Sky Reach (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8394,Diagonal Claps Woodchopper (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8395,Stepback Floor Tap Diagonal Reach (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8396,Standing Air Bike Foot Tap (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
8397,Rotation Back Swing (male),Strength,Waist,Body weight,Male,,,,,strength
8398,Side Step Overhead Swing Side Leg Raise (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8399,Side Floor Tap Plank (male),Strength,Waist,Body weight,Male,,,,,strength
8416,Seated Marching on a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8417,Sit to Stand on a Chair (male),Strength,Thighs,Body weight,Male,,,,,strength
8418,Mini Squat with a Chair (male),Strength,Thighs,Body weight,Male,,,,,strength
8419,Sideway Leg Lift with a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8420,Elevated Mountain Climber with Hands on a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8421,Standing Lateral Leg Circle with a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8422,Seated Jack on a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8423,Seated Lean Back on a Chair (male),Strength,Back,Body weight,Male,,,,,strength
8424,Seated Cross Body Punch on a Chair (male),Strength,Chest,Body weight,Male,,,,,strength
8425,Seated Skater on a Chair (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8426,Elevated Plank Walkout with a Chair (male),Strength,Waist,Body weight,Male,,,,,strength
8427,Seated Heel Slide on a Chair (male),Strength,Calves,Body weight,Male,,,,,strength
8428,Seated Extended Leg Raise on a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8429,Seated Calf Raise on a Chair (male),Strength,Calves,Body weight,Male,,,,,strength
8430,Seated Leg Kick on a Chair (male),Strength,Hips,Body weight,Male,,,,,strength
8431,Seated Overhead Stretch on a Chair,Stretching,Stretching,Body weight,Male,,,,,mobility
8432,Seated Piriformis Stretch on a Chair (male),Stretching,Stretching,Body weight,,,,static,Lower body,mobility
8433,Seated Forward Bend Stretch on a Chair (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8435,Standing Angel Wall Supported (male),Strength,Shoulders,Body weight,Male,,,,,strength
8436,Standing Wall Slide Squat (male),Strength,Thighs,Body weight,Male,,,,,strength
8446,Dumbbell Bulgarian Split Squat with Support (male),Strength,Thighs,Dumbbell,Male,,,,,strength
8447,Side Plank Lift on a Padded Stool (male),Strength,Waist,Body weight,Male,,,,,strength
8448,Russian Twist on a Padded Stool (male),Strength,Waist,Body weight,Male,,,,,strength
8449,Seated High Row with a Towel on a Padded Stool (male),Strength,Back,Body weight,Male,,,,,strength
8450,Seated Boat Row with a Towel on a Padded Stool (male),Strength,Back,Body weight,Male,,,,,strength
8451,Seated Jack with a Towel on a Padded Stool (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8452,Seated Side Bend with a Towel on a Padded Stool (male),Strength,Waist,Body weight,Male,,,,,strength
8453,Seated Kayak Row with a Towel on a Padded Stool (male),Strength,Waist,Body weight,Male,,,,,strength
8454,Seated Twist with a Towel on a Padded Stool (male),Strength,Waist,Body weight,Male,,,,,strength
8473,Cable Single Arm High to Low Woodchopper (male),Strength,Waist,Cable,Male,,,,,strength
8475,Balance Plate Standing (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8476,Balance Plate Standing Twist (male),Strength,Waist,Body weight,Male,,,,,strength
8477,Roll Ball Side Lying Inner Thigh Active (male),Stretching,Hips,Rollball,Male,,,,,strength
8478,Roll Ball Seated Hamstrings Active (male),Stretching,Thighs,Rollball,Male,,,,,strength
8479,Bosu Ball Balance Counterbalanced Skater Squat (male),Strength,Thighs,Bosu ball,Male,,,,,strength
8480,Air Pillow Balance Counterbalanced Skater Squat (male),Strength,Thighs,Body weight,Male,,,,,strength
8481,Air Pillow Crunch (male),Strength,Waist,Body weight,Male,,,,,strength
8482,Sitting Scapula Adduction on Stability Ball (male),Strength,Back,Stability ball,Male,,,,,strength
8500,Dumbbell Single Leg Deadlift (male),Strength,Hips,Dumbbell,Male,,,,,strength
8501,Sitting Side Bend Stretch (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8502,Dumbbell Kneeling Opposite Shoulder Press (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
8503,Offset Leg Push-up (male),Strength,Chest,Body weight,Male,,,,,strength
8504,Kneeling Push-up Jump (male),Aerobic,Chest,Body weight,Male,,,,,strength
8505,Dumbbell Kneeling Twist Down-up Raise (male),Strength,Waist,Dumbbell,Male,,,,,strength
8506,Standing Hip Stretch (male),Stretching,Stretching,Body weight,,,,static,Lower body,mobility
8507,Standing Under Knee Clap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8509,Straight Leg Opposite Sit-up (male),Strength,Waist,Body weight,Male,,,,,strength
8510,Standing Russian Twist Knee Thrust (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8511,Arms-up Rotational Side Step (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8512,Standing Cat Cow Stretch (male),Stretching,Stretching,Body weight,,,,dynamic,Full body / dynamic mobility,mobility
8513,Standing Side Bend Stretch (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8514,Side Lying Cycle Oblique Tuck (male),Strength,Waist,Body weight,Male,,,,,strength
8515,Deep Prisoner Squat (male),Strength,Hips,Body weight,Male,,,,,strength
8526,Spine Rolling (male),Strength,Waist,Body weight,Male,,,,,strength
8527,Dumbbell Single Leg Standing Shoulder Press (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
8528,Sicilian Roll-up (male),Stretching,Waist,Body weight,Male,,,,,strength
8529,90 to 90 Lean (male),Strength,Hips,Body weight,Male,,,,,strength
8530,Single Leg Support Balance (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8531,Dumbbell Side Lying Lateral Raise (male),Strength,Shoulders,Dumbbell,Male,,,,,strength
8532,Single Leg Forward Bend (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8533,Kneeling to Standing Squat (male),Strength,Hips,Body weight,Male,,,,,strength
8534,Prone I Stretch (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8535,Bodyweight Calf Raise Wall Sit (male),Strength,Calves,Body weight,Male,,,,,strength
8536,Bodyweight Tibialias Raise Wall Supported (male),Strength,Calves,Body weight,Male,,,,,strength
8537,Bodyweight Half Sissy Squat Wall Supported (male),Strength,Thighs,Body weight,Male,,,,,strength
8538,Peterson Forward Side Step (male),Strength,Hips,Body weight,Male,,,,,strength
8539,Lat Lean to Cat Cow (male),Stretching,Stretching,Body weight,,,,dynamic,Full body / dynamic mobility,mobility
8540,Figure 4 Sinal Rotation (male),Stretching,Stretching,Body weight,,,,dynamic,Full body / dynamic mobility,mobility
8541,Kickstand Reach Lat Lean (male),Stretching,Stretching,Body weight,,,,dynamic,Full body / dynamic mobility,mobility
8542,Side Lying Wide Opener (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8543,90 to 90 Switch (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8545,Kneeling Thread the Needle (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8546,Lying Prone Y to T to W (male),Strength,Back,Body weight,Male,,,,,strength
8547,Squat to Straddle (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8548,Kneeling Reach and Thread (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8549,Cobra to Child Pose (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8550,Sphinx Heel Drop (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8551,Downward Dog to Chest Press (male),Stretching,Stretching,Body weight,,,,static,Upper body,mobility
8552,Forward Fold and Rock (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8553,Stand to Squat (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8554,Around the World Superman (VERSION 2),Strength,Hips,Body weight,Male,,,,,strength
8555,Standing Ladder Climb (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8569,Push Knees Out (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8570,Squat Mobility Side Bend (male),Stretching,Stretching,Body weight,,,,mobility,Full body / dynamic mobility,mobility
8571,Dynamic Knee Drop (male),Stretching,Stretching,Body weight,,,,dynamic,Full body / dynamic mobility,mobility
8572,Deep Squat Turn (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8573,Deep Squat Turn Knee Tap (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8574,Deep Squat Reach Forward Reach-up (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8575,Deep Squat Head to Floor (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8576,Alternating Hamstring Curl Jack (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8577,Squat Star Jack (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8578,Standing Overhead Claps (male),Strength,Shoulders,Body weight,Male,,,,,strength
8579,Triceps Extension Stepback (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8580,Slight Squat Torso Twist (male),Strength,Waist,Body weight,Male,,,,,strength
8581,Standing Balance Fist-up Side Leg Raise (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8582,Arms Circle Marching On Spot (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8583,Bodyweight Side Squat Step (male),Strength,Thighs,Body weight,Male,,,,,strength
8584,Standing Side Crunch Elbow Drive (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8591,Lying Back Opener (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8592,Pigeon Pose (male),Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
8593,Lying Reverse Twist (male),Stretching,Stretching,Body weight,,,,dynamic,Full body / dynamic mobility,mobility
8594,Lever Seated Single Arm Row (male),Strength,Back,Leverage machine,Male,"Infraspinatus, Latissimus Dorsi, Teres Major, Teres Minor , Trapezius Lower Fibers, Trapezius Middle Fibers","Brachialis, Brachioradialis, Deltoid Posterior",,,strength
8595,Sumo Crab Walk (male),Strength,Hips,Body weight,Male,,,,,strength
8596,Resistance Band Kneeling Shoulder Press (male),Strength,Shoulders,Resistance Band,Male,,,,,strength
8597,Kneeling Push-up Jack (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8598,Marching On Spot (VERSION 2),Aerobic,Cardio,Body weight,Male,,,,,strength
8599,Tip Toes (male),Strength,Calves,Body weight,Male,,,,,strength
8604,Lever Seated Leg Curl (plate loaded) (male),Strength,Thighs,Leverage machine,Male,Hamstrings,,,,strength
8605,Band Standing Single Arm Chest Fly (male),Strength,Chest,Band,Male,,,,,strength
8606,Resistance Band Standing Chest Press (male),Strength,Chest,Resistance Band,Male,,,,,strength
8607,Resistance Band Kneeling Chest Press (male),Strength,Chest,Resistance Band,Male,,,,,strength
8608,Resistance Band Sumo Squat (male),Strength,Hips,Resistance Band,Male,,,,,strength
8609,Cable Single Arm Low Fly (male),Strength,Chest,Cable,Male,,,,,strength
8610,Chinese Plank (male),Strength,Waist,Body weight,Male,,,,,strength
8611,Resistance Band Seated Eversion Foot (male),Strength,Calves,Resistance Band,Male,,,,,strength
8612,Resistance Band Seated Inversion Foot,Strength,Calves,Resistance Band,Male,,,,,strength
8613,Dumbbell Preacher Swing Curl,Strength,Upper Arms,Dumbbell,Male,,,,,strength
8614,Cable Standing Single Arm Horizontal Triceps Extension (male),Strength,Upper Arms,Cable,Male,,,,,strength
8615,Seated Alternate Dynamic Chest Stretch on a Chair (male),Stretching,Chest,Body weight,Male,,,,,mobility
8616,Seated Elbow Chest Fly on a Chair,Strength,Chest,Body weight,Male,,,,,strength
8617,Seated External Rotation on a Chair (male),Strength,Back,Body weight,Male,,,,,strength
8618,Seated Chest Press on a Chair (male),Strength,Chest,Body weight,Male,,,,,strength
8619,Seated Arm Crossover on a Chair,Strength,Chest,Body weight,Male,,,,,strength
8620,Seated Decline Chest Press on a Chair (male),Strength,Chest,Body weight,Male,,,,,strength
8621,Seated Pec Dec on a Chair (male),Strength,Chest,Body weight,Male,,,,,strength
8622,Seated Incline Chest Press on a Chair (male),Strength,Chest,Body weight,Male,,,,,strength
8623,Half Jumping Jack (VERSION 2) (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
8624,Standing Hand Behind Side Bend (male),Strength,Waist,Body weight,Male,,,,,strength
8625,Atomic Sit-up (male),Strength,Waist,Body weight,Male,,,,,strength
8626,Dive Bomber Push-up (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8627,Push-up Plank Jack Burpee (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8628,Feet Front Tap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8629,Side Step L Pose (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8630,Stepback Flap (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8631,Alternate Forward Step Arm Swing (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8632,Side Step Row (male),Aerobic,Plyometrics,Body weight,Male,,,,,strength
8633,Seated Shoulder Press on a Chair,Strength,Shoulders,Body weight,Male,,,,,strength
8634,Seated Rotating Boxing Rolls on a Chair (male),Aerobic,Plyometrics,Body weight,Male,,,,,cardio
8635,Standing Single Front Leg Raise Chair Supported (female),Strength,Hips,Body weight,Female,,,,,strength
8639,Barbell Forward Backward Lunge (male),Strength,Thighs,Barbell,Male,,,,,strength
8640,Kettlebell Forward Backward Lunge (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8641,Kettlebell Goblet Forward Backward Lunge (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8643,Kettlebell Forward Backward Lunge (VERSION 2) (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8644,Kettlebell Goblet Forward Backward Lunge (VERSION 2) (male),Strength,Thighs,Kettlebell,Male,,,,,strength
8645,Barbell Forward Backward Lunge (VERSION 2) (male),Strength,Thighs,Barbell,Male,,,,,strength
8646,Lever Seated Wide Lat Pulldown (male),Strength,Back,Leverage machine,Male,Latissimus Dorsi,"Biceps Brachii, Brachialis, Brachioradialis, Deltoid Posterior, Teres Major",,,strength
